g3,absences,age,traveltime,studytime,failures,famrel,freetime,goout,dalc,walc,health
5,14,17,1,1,0,3,5,5,1,3,1
6,18,17,1,1,0,5,3,2,1,2,3
6,0,15,2,1,0,3,5,1,1,1,5
18,0,17,1,4,0,5,2,2,1,2,5
0,0,16,1,1,0,5,4,5,1,1,3
12,8,15,1,1,0,5,4,3,2,4,5
14,4,18,1,4,0,4,5,5,1,3,2
19,5,18,1,3,0,4,3,3,1,2,2
13,2,16,1,2,0,4,2,4,2,4,1
10,12,17,1,1,0,5,2,1,1,2,3
11,12,19,1,2,0,4,3,1,1,1,1
12,0,16,1,2,1,4,4,4,1,3,5
11,3,18,1,3,0,4,3,3,2,2,3
12,4,15,3,3,0,5,2,2,1,1,4
12,2,17,1,2,0,5,3,3,1,3,3
8,15,18,1,2,1,2,4,4,1,1,4
15,0,16,2,4,0,4,3,2,1,1,5
9,2,16,1,3,0,3,4,4,2,4,4
10,4,18,2,2,0,5,4,4,1,1,4
14,2,17,1,2,0,3,5,2,2,2,1
12,4,16,1,2,1,4,5,5,4,4,5
11,4,17,2,2,0,4,5,2,1,1,1
15,2,16,3,1,0,4,2,2,1,2,3
7,2,15,1,2,1,4,4,4,1,1,3
11,4,17,1,2,0,5,2,3,1,1,2
11,2,15,2,2,0,5,4,3,1,2,3
11,4,17,1,2,0,5,4,5,1,2,5
16,2,16,1,2,0,4,2,3,1,1,5
10,2,17,1,2,0,5,4,4,3,4,5
11,54,16,1,2,0,4,3,3,2,4,5
8,8,15,1,4,0,5,1,2,1,1,3
0,0,18,1,1,3,2,3,5,2,5,4
6,6,17,2,2,0,4,1,4,1,1,1
11,2,15,1,2,0,4,3,2,1,1,5
11,6,16,2,4,0,5,3,5,1,1,5
6,4,16,1,2,0,4,3,4,1,2,2
12,0,19,1,2,1,4,5,3,1,2,5
10,0,17,1,2,0,4,4,4,1,3,5
15,0,15,1,2,0,4,3,2,1,1,1
15,2,16,2,1,0,3,3,3,1,1,4
10,4,18,2,1,0,3,3,2,1,2,3
10,4,18,1,3,0,4,3,3,1,2,3
10,4,16,1,2,0,4,3,2,1,2,5
16,3,17,1,1,0,4,3,5,3,5,5
9,4,16,1,2,0,4,4,3,1,1,1
8,7,18,1,1,1,4,3,3,2,3,3
9,9,18,1,3,0,4,3,4,1,1,5
6,6,18,2,2,0,4,3,4,1,1,3
13,4,17,2,1,0,5,2,2,1,1,2
12,0,17,1,1,0,4,4,2,2,4,5
5,16,17,1,1,3,5,5,5,2,4,5
10,10,18,1,2,0,5,4,5,1,3,5
10,0,15,1,4,0,3,3,3,1,1,3
15,16,17,1,3,0,4,4,5,1,3,5
12,12,17,1,1,0,3,4,4,1,3,5
11,12,16,1,2,0,2,3,5,1,4,3
6,2,17,2,2,0,4,2,5,1,2,5
0,0,19,2,2,0,2,3,4,2,3,2
5,14,16,1,1,0,4,5,5,5,5,4
10,4,17,1,3,0,4,3,3,1,1,4
19,0,15,1,2,0,4,2,2,1,1,1
0,0,18,1,2,1,5,5,4,3,5,2
14,4,15,1,3,0,5,3,3,1,3,1
10,0,18,2,2,0,4,3,2,1,3,3
0,0,19,1,2,1,4,2,4,2,2,3
8,2,18,1,2,0,4,3,2,1,1,3
10,0,17,2,1,0,4,1,1,2,2,5
5,12,16,1,2,0,2,4,3,1,2,3
9,4,19,2,2,2,3,2,2,1,1,3
18,8,16,1,1,0,3,5,5,2,5,4
9,14,17,1,2,0,4,5,5,1,3,2
13,0,18,2,3,0,4,2,2,2,2,5
13,13,17,1,2,0,5,3,5,4,5,3
11,3,17,1,3,0,3,3,2,2,2,3
8,0,18,2,1,1,4,4,5,2,4,5
15,10,16,1,2,0,5,4,2,1,2,5
10,17,17,1,2,0,4,5,4,2,3,1
10,0,16,1,3,1,4,1,2,1,1,2
20,4,16,1,4,0,4,2,2,1,1,2
0,0,18,1,2,1,4,3,3,2,2,2
9,4,17,2,2,0,4,4,4,4,4,4
8,0,16,1,3,0,5,3,5,1,1,3
16,4,16,1,3,0,5,4,5,1,1,4
11,0,15,1,2,0,4,4,2,1,2,5
14,6,16,1,3,0,3,2,3,1,2,2
12,0,16,2,2,0,5,4,4,2,4,5
11,40,19,1,3,1,4,1,2,1,1,3
11,2,18,1,2,0,4,4,4,3,3,5
13,6,15,4,4,0,1,3,5,3,5,1
16,4,17,1,1,0,5,2,3,1,2,5
13,4,17,2,2,0,4,3,3,1,2,5
0,0,18,2,4,0,4,4,4,1,1,4
9,6,17,1,2,0,3,3,3,1,3,3
15,0,16,1,2,0,4,2,3,1,2,5
10,18,19,1,2,1,4,4,3,1,3,3
14,0,16,1,3,0,5,3,2,1,1,5
10,0,15,4,1,3,4,5,5,2,5,5
15,0,17,1,3,0,4,2,2,1,2,3
10,6,15,1,2,0,4,3,3,2,3,5
9,8,16,2,1,2,2,3,3,2,2,2
15,2,15,1,2,0,3,2,3,1,2,1
13,8,17,1,1,0,2,2,2,3,3,5
9,15,19,1,2,2,4,3,5,3,3,5
10,4,17,1,2,0,4,4,4,1,3,1
8,15,18,1,2,1,4,4,4,2,4,5
13,14,19,1,3,2,4,1,2,1,1,3
0,0,18,1,3,0,4,3,3,1,1,3
10,4,18,2,2,0,3,3,4,2,4,3
6,7,18,3,1,0,4,4,3,2,2,5
13,2,17,2,2,0,4,5,4,2,3,3
15,6,15,1,4,0,5,5,4,1,2,5
8,4,19,3,1,1,4,4,4,3,3,5
17,0,17,1,2,0,5,4,2,2,3,5
14,7,17,1,3,0,4,4,3,1,1,5
13,0,18,3,2,0,4,3,4,1,4,5
15,0,17,1,2,0,4,3,2,1,1,5
0,0,17,1,2,0,4,3,2,2,3,2
15,2,17,2,2,0,4,4,4,1,3,1
14,2,15,2,2,0,4,4,3,1,1,2
