g3,absences,age,traveltime,studytime,failures,famrel,freetime,goout,dalc,walc,health
12,2,15,1,1,0,3,2,2,1,3,3
13,18,16,1,1,0,3,4,4,1,4,5
12,2,17,2,2,0,3,3,3,2,3,4
12,0,19,1,2,1,4,5,3,1,2,5
15,11,18,1,2,0,4,3,3,1,3,5
10,0,17,2,1,0,4,1,1,2,2,5
0,0,16,2,1,1,4,4,4,2,4,5
0,0,18,2,4,0,4,4,4,1,1,4
15,2,15,1,3,0,3,2,2,1,1,5
8,15,18,1,2,1,4,4,4,2,4,5
9,14,18,4,2,0,4,3,2,4,5,3
10,0,17,1,2,0,4,4,4,1,3,5
15,2,15,1,2,0,3,2,3,1,2,1
12,20,16,1,1,0,4,5,2,1,1,5
14,0,17,2,3,0,4,3,3,1,1,3
18,2,15,1,3,0,5,4,3,1,1,4
11,11,18,1,2,0,4,3,2,1,4,5
15,4,15,1,2,0,3,2,2,1,1,5
11,3,17,1,3,0,3,3,2,2,2,3
11,2,16,2,2,0,3,4,4,1,4,5
7,5,18,2,1,0,4,4,3,1,3,5
12,2,17,1,2,0,5,3,3,1,3,3
8,10,18,2,2,0,4,4,5,1,2,2
11,2,17,1,2,0,4,3,3,1,2,4
11,54,16,1,2,0,4,3,3,2,4,5
10,0,16,1,3,1,4,1,2,1,1,2
9,4,16,1,2,0,4,4,3,1,1,1
15,7,16,2,3,0,2,4,3,1,1,5
18,8,16,1,1,0,3,5,5,2,5,4
7,6,17,2,3,0,4,4,2,1,1,4
8,8,19,3,2,3,5,4,4,3,3,2
6,26,15,2,2,0,4,3,5,1,1,2
14,4,16,1,1,0,4,4,4,1,2,2
17,0,15,2,2,0,4,3,1,1,1,5
0,0,17,3,2,0,5,4,5,2,4,5
0,0,19,1,3,1,5,4,2,1,2,5
15,4,20,2,3,2,5,4,3,1,1,3
18,0,17,1,4,0,5,2,2,1,2,5
8,2,17,2,1,1,4,4,4,1,2,5
11,4,17,1,2,0,5,2,3,1,1,2
8,4,19,3,1,1,4,4,4,3,3,5
19,0,15,1,2,0,4,2,2,1,1,1
0,0,19,2,2,0,2,3,4,2,3,2
11,4,17,1,2,0,5,4,5,1,2,5
0,0,18,1,2,1,4,3,3,2,2,2
12,0,17,1,1,0,4,2,1,1,1,4
0,0,19,1,2,1,4,2,4,2,2,3
9,4,16,2,2,0,4,4,5,1,1,4
18,21,18,1,2,0,3,1,2,1,3,2
15,10,17,1,2,0,5,3,4,1,3,3
13,4,17,1,2,0,4,4,2,5,5,4
0,0,18,2,2,0,5,3,3,1,2,1
0,0,15,2,3,2,4,2,2,2,2,5
11,12,16,1,2,0,2,3,5,1,4,3
10,0,16,1,2,0,4,5,2,1,2,3
16,4,17,1,1,0,5,2,3,1,2,5
11,3,18,1,3,0,4,3,3,2,2,3
13,2,16,1,2,0,4,2,4,2,4,1
9,8,16,2,1,2,2,3,3,2,2,2
15,4,15,2,2,0,5,3,3,1,3,4
18,2,16,1,3,0,5,3,3,1,1,5
12,0,17,2,2,0,3,2,2,1,2,3
12,12,17,1,1,0,3,4,4,1,3,5
0,0,18,1,2,1,5,5,4,3,5,2
10,6,16,3,2,0,5,3,3,1,3,2
11,8,18,2,2,0,4,3,4,2,2,4
10,2,17,2,1,3,4,5,1,1,1,3
10,8,16,1,1,0,4,3,2,3,4,5
7,6,15,2,2,2,4,4,4,1,4,3
6,7,18,3,1,0,4,4,3,2,2,5
10,12,16,2,2,1,4,4,2,1,1,3
11,2,15,1,3,0,4,2,2,1,1,5
5,16,17,1,1,3,5,5,5,2,4,5
9,4,17,1,3,0,3,2,3,1,1,4
10,8,17,4,1,0,4,4,5,5,5,4
14,6,16,1,1,1,4,4,4,3,5,5
15,0,18,1,2,0,4,1,3,1,2,1
11,16,16,1,2,0,4,4,5,5,5,5
11,16,16,1,1,0,3,2,1,1,4,5
9,5,19,1,1,0,3,2,3,3,3,5
8,10,19,1,4,0,4,3,3,1,2,3
6,6,17,2,2,0,4,1,4,1,1,1
0,0,18,2,2,0,4,3,5,1,2,3
14,0,18,1,4,0,4,3,3,1,1,3
13,6,15,1,1,0,3,4,3,1,2,4
14,14,17,1,2,0,3,2,3,1,2,3
18,0,20,1,1,0,5,5,3,1,1,5
0,0,18,1,3,0,4,3,3,1,1,3
0,0,16,1,2,3,4,3,5,1,1,3
12,0,15,1,1,0,5,5,5,3,2,5
8,8,15,1,4,0,5,1,2,1,1,3
11,4,17,2,2,0,4,5,2,1,1,1
8,3,17,2,1,0,3,3,3,1,4,3
10,4,17,1,3,0,4,3,3,1,1,4
11,2,16,1,1,0,3,3,3,1,2,3
8,4,18,1,1,1,3,2,5,2,5,5
12,0,15,1,2,0,5,3,2,1,1,2
11,14,18,1,2,0,4,2,4,1,1,4
12,16,16,2,1,1,4,5,2,1,1,2
13,10,18,2,1,1,2,5,5,5,5,5
13,2,16,2,2,0,4,2,2,1,2,5
13,8,15,1,1,0,4,3,1,1,1,2
8,2,15,1,3,0,4,3,2,1,1,5
11,3,19,1,2,1,4,5,2,2,2,4
13,12,18,1,2,1,5,4,3,1,1,5
10,10,15,1,2,3,4,3,2,2,3,3
8,2,15,2,2,0,4,1,3,1,3,4
0,0,18,1,1,3,2,3,5,2,5,4
15,16,17,1,3,0,4,4,5,1,3,5
15,0,17,2,3,0,3,3,3,2,3,2
0,0,17,1,4,0,3,4,1,1,1,2
0,0,18,1,1,2,3,3,3,1,2,4
11,2,15,1,3,0,4,3,2,1,1,5
16,0,15,1,3,0,4,5,2,1,1,3
12,0,16,1,2,1,4,4,4,1,3,5
18,4,15,1,1,0,4,5,5,1,3,1
0,0,17,3,1,1,5,2,1,1,2,1
15,0,15,2,1,0,4,3,2,1,1,5
8,2,18,1,2,0,4,3,2,1,1,3
15,2,16,2,1,0,3,3,3,1,1,4
11,4,15,1,3,0,5,3,2,1,2,5
0,0,15,3,1,0,4,3,3,1,2,4
0,0,16,1,1,0,5,4,5,1,1,3
9,15,19,1,2,2,4,3,5,3,3,5
7,2,15,1,2,1,4,4,4,1,1,3
8,12,17,2,2,0,4,4,4,4,5,5
12,14,16,1,2,0,1,2,2,1,2,1
6,0,15,2,1,0,3,5,1,1,1,5
10,8,15,2,3,2,4,2,1,2,3,3
8,0,16,1,3,0,5,3,5,1,1,3
5,14,17,1,1,0,3,5,5,1,3,1
13,0,18,3,2,0,4,3,4,1,4,5
15,0,15,1,2,0,4,4,1,1,1,1
10,6,16,1,2,0,4,4,3,1,3,4
9,14,17,1,2,0,4,5,5,1,3,2
16,2,16,1,2,0,5,4,4,1,2,5
11,2,15,1,2,0,4,3,2,1,1,5
13,0,16,2,1,0,5,4,2,1,1,5
10,0,16,2,2,0,5,3,3,1,1,1
10,0,15,1,4,0,3,3,3,1,1,3
12,3,18,3,1,0,4,3,3,2,3,3
15,0,16,1,1,0,4,3,2,2,4,5
15,0,15,1,1,0,5,4,2,1,1,5
6,18,17,1,1,0,5,3,2,1,2,3
15,2,16,3,1,0,4,2,2,1,2,3
10,0,15,1,2,0,4,4,4,2,4,2
8,30,17,2,1,0,4,5,4,2,4,5
10,2,17,2,2,0,4,3,3,1,1,1
14,2,17,1,2,0,3,5,2,2,2,1
14,2,16,1,1,0,5,3,2,2,2,5
9,2,19,1,2,3,3,4,2,1,1,5
13,4,17,2,2,0,4,3,3,1,2,5
15,0,16,1,1,0,5,4,3,1,1,5
